race_id,race_url,place,tsTeam,tsTeam_url,point,wind,heat
488398,https://ca.milesplit.com/meets/256917-mtal-championships-2016/results/488398/formatted/,6,King City (CC),https://ca.milesplit.com/teams/17197-king-city-cc,134,24+25+26+27+32  (35+41),0:43 1-5 Split | 23:15 Avg
488398,https://ca.milesplit.com/meets/256917-mtal-championships-2016/results/488398/formatted/,7,Santa Catalina School (CC),https://ca.milesplit.com/teams/17657-santa-catalina-school-cc,194,7+39+45+46+57  (60+63),5:28 1-5 Split | 24:32 Avg
488398,https://ca.milesplit.com/meets/256917-mtal-championships-2016/results/488398/formatted/,8,Marina (CC),https://ca.milesplit.com/teams/18119-marina-cc,224,33+42+47+49+53  (54+59),2:09 1-5 Split | 25:15 Avg
488398,https://ca.milesplit.com/meets/256917-mtal-championships-2016/results/488398/formatted/,9,Robert Louis Stevenson (CC),https://ca.milesplit.com/teams/19528-robert-louis-stevenson-cc,277,43+55+56+61+62  (65+71),2:50 1-5 Split | 26:30 Avg
488398,https://ca.milesplit.com/meets/256917-mtal-championships-2016/results/488398/formatted/,10,Oakwood (CC),https://ca.milesplit.com/teams/17980-oakwood-cc,293,37+52+67+68+69  (72+75),4:57 1-5 Split | 27:34 Avg
488398,https://ca.milesplit.com/meets/256917-mtal-championships-2016/results/488398/formatted/,11,Gonzales (CC),https://ca.milesplit.com/teams/17074-gonzales-cc,297,36+58+64+66+73  (74),6:48 1-5 Split | 27:42 Avg
477092,https://ca.milesplit.com/meets/254079-sea-view-league-preview-2016/results/477092/formatted/,1,San Clemente (SS),https://ca.milesplit.com/teams/12165-san-clemente-ss,21,1+2+3+6+9  (10+13),1:15 1-5 Split | 20:24 Avg
477092,https://ca.milesplit.com/meets/254079-sea-view-league-preview-2016/results/477092/formatted/,2,El Toro (SS),https://ca.milesplit.com/teams/16158-el-toro-ss,46,4+5+8+12+17  (27+28),1:28 1-5 Split | 21:06 Avg
477092,https://ca.milesplit.com/meets/254079-sea-view-league-preview-2016/results/477092/formatted/,3,Aliso Niguel (SS),https://ca.milesplit.com/teams/16395-aliso-niguel-ss,86,14+15+18+19+20  (21+22),0:37 1-5 Split | 21:57 Avg
477092,https://ca.milesplit.com/meets/254079-sea-view-league-preview-2016/results/477092/formatted/,4,Laguna Hills (SS),https://ca.milesplit.com/teams/17218-laguna-hills-ss,100,7+11+25+26+31  (34+35),3:51 1-5 Split | 22:47 Avg
477092,https://ca.milesplit.com/meets/254079-sea-view-league-preview-2016/results/477092/formatted/,5,San Juan Hills (SS),https://ca.milesplit.com/teams/17641-san-juan-hills-ss,122,16+23+24+29+30  (32+33),2:32 1-5 Split | 23:22 Avg
488485,https://ca.milesplit.com/meets/256933-southwestern-league-championship-2016/results/488485/formatted/,1,Great Oak (SS),https://ca.milesplit.com/teams/15857-great-oak-ss,15,1+2+3+4+5  (6+7),0:23 1-5 Split | 16:42 Avg
488485,https://ca.milesplit.com/meets/256933-southwestern-league-championship-2016/results/488485/formatted/,2,Vista Murrieta (SS),https://ca.milesplit.com/teams/16185-vista-murrieta-ss,66,8+11+14+16+17  (18+34),0:46 1-5 Split | 17:53 Avg
488485,https://ca.milesplit.com/meets/256933-southwestern-league-championship-2016/results/488485/formatted/,3,Chaparral (SS),https://ca.milesplit.com/teams/14623-chaparral-ss,85,9+10+20+21+25  (29+35),0:59 1-5 Split | 18:02 Avg
488485,https://ca.milesplit.com/meets/256933-southwestern-league-championship-2016/results/488485/formatted/,4,Murrieta Valley (SS),https://ca.milesplit.com/teams/17397-murrieta-valley-ss,105,13+19+23+24+26  (28+30),0:31 1-5 Split | 18:17 Avg
488485,https://ca.milesplit.com/meets/256933-southwestern-league-championship-2016/results/488485/formatted/,5,Murrieta Mesa (SS),https://ca.milesplit.com/teams/26346-murrieta-mesa-ss,107,12+15+22+27+31  (32+33),0:52 1-5 Split | 18:20 Avg
488485,https://ca.milesplit.com/meets/256933-southwestern-league-championship-2016/results/488485/formatted/,6,Temecula Valley (SS),https://ca.milesplit.com/teams/17780-temecula-valley-ss,190,36+37+38+39+40  (41+42),1:22 1-5 Split | 21:33 Avg
479409,https://ca.milesplit.com/meets/254695-swyl-mini-meet-2-2016/results/479409/formatted/,1,Bakersfield (CS),https://ca.milesplit.com/teams/17988-bakersfield-cs,28,1+3+5+6+13  (19+22),1:30 1-5 Split | 19:04 Avg
479409,https://ca.milesplit.com/meets/254695-swyl-mini-meet-2-2016/results/479409/formatted/,2,Frontier (CS),https://ca.milesplit.com/teams/17046-frontier-cs,40,2+4+7+10+17  (27+31),1:27 1-5 Split | 19:18 Avg
479409,https://ca.milesplit.com/meets/254695-swyl-mini-meet-2-2016/results/479409/formatted/,3,Liberty - Bakersfield (CS),https://ca.milesplit.com/teams/17240-liberty-bakersfield-cs,91,11+15+16+24+25  (29+32),1:40 1-5 Split | 20:27 Avg
479409,https://ca.milesplit.com/meets/254695-swyl-mini-meet-2-2016/results/479409/formatted/,4,Stockdale (CS),https://ca.milesplit.com/teams/16140-stockdale-cs,93,12+14+20+21+26  (28+34),1:37 1-5 Split | 20:28 Avg
479409,https://ca.milesplit.com/meets/254695-swyl-mini-meet-2-2016/results/479409/formatted/,5,Centennial (CS),https://ca.milesplit.com/teams/16844-centennial-cs,98,8+9+18+30+33  (35+38),2:24 1-5 Split | 20:32 Avg
479409,https://ca.milesplit.com/meets/254695-swyl-mini-meet-2-2016/results/479409/formatted/,6,Garces Memorial (CS),https://ca.milesplit.com/teams/17054-garces-memorial-cs,175,23+36+37+39+40  (41),6:21 1-5 Split | 24:12 Avg
461861,https://ca.milesplit.com/meets/248303-jaguar-invitational-2016/results/461861/formatted/,1,Granada (NC),https://ca.milesplit.com/teams/17077-granada-nc,36,1+3+6+12+14,1:24 1-5 Split | 17:08 Avg
461861,https://ca.milesplit.com/meets/248303-jaguar-invitational-2016/results/461861/formatted/,2,East Union (SJ),https://ca.milesplit.com/teams/16964-east-union-sj,72,9+10+11+18+24  (26+29),1:43 1-5 Split | 18:00 Avg
461861,https://ca.milesplit.com/meets/248303-jaguar-invitational-2016/results/461861/formatted/,3,Lincoln - Stockton (SJ),https://ca.milesplit.com/teams/17246-lincoln-stockton-sj,87,5+13+15+20+34  (39+42),3:33 1-5 Split | 18:25 Avg
461861,https://ca.milesplit.com/meets/248303-jaguar-invitational-2016/results/461861/formatted/,4,Pitman (John H.) (SJ),https://ca.milesplit.com/teams/17171-pitman-john-h-sj,96,2+21+22+23+28  (30),2:30 1-5 Split | 18:31 Avg
461861,https://ca.milesplit.com/meets/248303-jaguar-invitational-2016/results/461861/formatted/,5,Lodi (SJ),https://ca.milesplit.com/teams/17259-lodi-sj,99,8+16+17+27+31  (37+43),2:33 1-5 Split | 18:37 Avg
461861,https://ca.milesplit.com/meets/248303-jaguar-invitational-2016/results/461861/formatted/,6,Oakdale (SJ),https://ca.milesplit.com/teams/17448-oakdale-sj,134,4+19+32+38+41  (44+45),4:56 1-5 Split | 19:41 Avg
461861,https://ca.milesplit.com/meets/248303-jaguar-invitational-2016/results/461861/formatted/,7,Tokay (SJ),https://ca.milesplit.com/teams/17795-tokay-sj,136,7+25+33+35+36  (40),3:46 1-5 Split | 19:46 Avg
489226,https://ca.milesplit.com/meets/257085-granite-hills-el-cajon-2016/results/489226/formatted/,1,Granite Hills (SD),https://ca.milesplit.com/teams/17080-granite-hills-sd,15,1+2+3+4+5  (6+7),0:43 1-5 Split | 13:47 Avg
479904,https://ca.milesplit.com/meets/254866-pacific-view-league-meet-2-2016/results/479904/formatted/,1,Channel Islands (SS),https://ca.milesplit.com/teams/16861-channel-islands-ss,20,1+2+4+5+8  (10+12),0:32 1-5 Split | 17:44 Avg
479904,https://ca.milesplit.com/meets/254866-pacific-view-league-meet-2-2016/results/479904/formatted/,2,Hueneme (SS),https://ca.milesplit.com/teams/14619-hueneme-ss,38,3+6+7+9+13  (14+24),0:34 1-5 Split | 17:59 Avg
479904,https://ca.milesplit.com/meets/254866-pacific-view-league-meet-2-2016/results/479904/formatted/,3,Rio Mesa (SS),https://ca.milesplit.com/teams/15876-rio-mesa-ss,80,11+15+17+18+19  (23+26),0:47 1-5 Split | 18:41 Avg
479904,https://ca.milesplit.com/meets/254866-pacific-view-league-meet-2-2016/results/479904/formatted/,4,Pacifica - Oxnard (SS),https://ca.milesplit.com/teams/17485-pacifica-oxnard-ss,104,16+20+21+22+25  (27+29),0:54 1-5 Split | 19:06 Avg
479904,https://ca.milesplit.com/meets/254866-pacific-view-league-meet-2-2016/results/479904/formatted/,5,Oxnard (SS),https://ca.milesplit.com/teams/17475-oxnard-ss,154,28+30+31+32+33  (34+35),1:27 1-5 Split | 20:26 Avg
480680,https://ca.milesplit.com/meets/255111-mission-and-sunshine-league-meet-2-2016/results/480680/formatted/,1,Immaculate Heart (SS),https://ca.milesplit.com/teams/17146-immaculate-heart-ss,38,1+3+6+13+15  (23+25),2:29 1-5 Split | 22:44 Avg
480680,https://ca.milesplit.com/meets/255111-mission-and-sunshine-league-meet-2-2016/results/480680/formatted/,2,Flintridge Sacred Heart (SS),https://ca.milesplit.com/teams/17018-flintridge-sacred-heart-ss,46,2+7+10+11+16  (17+18),2:05 1-5 Split | 23:03 Avg
480680,https://ca.milesplit.com/meets/255111-mission-and-sunshine-league-meet-2-2016/results/480680/formatted/,3,Marymount (SS),https://ca.milesplit.com/teams/17309-marymount-ss,61,4+5+12+19+21  (22+24),2:24 1-5 Split | 23:25 Avg
480680,https://ca.milesplit.com/meets/255111-mission-and-sunshine-league-meet-2-2016/results/480680/formatted/,4,Notre Dame - Sherman Oaks (SS),https://ca.milesplit.com/teams/17441-notre-dame-sherman-oaks-ss,77,8+9+14+20+26  (27+28),3:14 1-5 Split | 23:59 Avg
462641,https://ca.milesplit.com/meets/248226-taft-black-gold-rush-2016/results/462641/formatted/,1,South Bakersfield (CS),https://ca.milesplit.com/teams/17719-south-bakersfield-cs,31,1+2+5+10+13  (20+22),1:20 1-5 Split | 17:36 Avg
462641,https://ca.milesplit.com/meets/248226-taft-black-gold-rush-2016/results/462641/formatted/,2,Wasco (CS),https://ca.milesplit.com/teams/17865-wasco-cs,35,3+4+7+9+12  (14+15),1:12 1-5 Split | 17:45 Avg
462641,https://ca.milesplit.com/meets/248226-taft-black-gold-rush-2016/results/462641/formatted/,3,Tehachapi (CS),https://ca.milesplit.com/teams/17778-tehachapi-cs,94,11+17+18+19+29  (32+34),2:30 1-5 Split | 19:07 Avg
462641,https://ca.milesplit.com/meets/248226-taft-black-gold-rush-2016/results/462641/formatted/,4,Mira Monte Central Section,https://ca.milesplit.com/teams/27285-mira-monte-central-section,100,6+16+25+26+27  (28+37),2:50 1-5 Split | 19:17 Avg
462641,https://ca.milesplit.com/meets/248226-taft-black-gold-rush-2016/results/462641/formatted/,5,Taft (CS),https://ca.milesplit.com/teams/14798-taft-cs,107,8+21+23+24+31,2:53 1-5 Split | 19:34 Avg
462641,https://ca.milesplit.com/meets/248226-taft-black-gold-rush-2016/results/462641/formatted/,6,Heritage Oak School (CS),https://ca.milesplit.com/teams/40687-heritage-oak-school-cs,172,30+33+35+36+38,3:21 1-5 Split | 22:27 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,1,Capital Christian (SJ),https://ca.milesplit.com/teams/16826-capital-christian-sj,38,1+6+9+10+12  (15+24),1:14 1-5 Split | 18:10 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,2,Foresthill (SJ),https://ca.milesplit.com/teams/17028-foresthill-sj,51,3+7+8+16+17  (34+50),1:39 1-5 Split | 18:32 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,3,Vacaville Christian Academy (SJ),https://ca.milesplit.com/teams/17824-vacaville-christian-academy-sj,115,13+20+23+28+31  (38+54),1:36 1-5 Split | 19:38 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,4,Central Catholic (SJ),https://ca.milesplit.com/teams/16848-central-catholic-sj,116,2+18+29+30+37  (44+60),3:14 1-5 Split | 19:34 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,5,Golden Sierra (SJ),https://ca.milesplit.com/teams/17067-golden-sierra-sj,119,5+21+26+32+35  (36),2:24 1-5 Split | 19:37 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,6,Argonaut (SJ),https://ca.milesplit.com/teams/16697-argonaut-sj,168,4+14+40+51+59  (61),6:00 1-5 Split | 20:48 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,7,Western Sierra Collegiate Academy (SJ),https://ca.milesplit.com/teams/27069-western-sierra-collegiate-academy-sj,196,27+33+43+45+48  (52+58),2:20 1-5 Split | 21:11 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,8,Woodland Christian (SJ),https://ca.milesplit.com/teams/17954-woodland-christian-sj,202,19+41+46+47+49  (62),2:53 1-5 Split | 21:24 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,9,Sacramento Waldorf (SJ),https://ca.milesplit.com/teams/17612-sacramento-waldorf-sj,211,11+39+42+55+64  (65+66),8:29 1-5 Split | 22:08 Avg
489629,https://ca.milesplit.com/meets/248288-cif-sac-joaquin-section-meet-finals-2016/results/489629/formatted/,10,Waterford (SJ),https://ca.milesplit.com/teams/17871-waterford-sj,213,22+25+53+56+57  (63+67),3:37 1-5 Split | 21:42 Avg
470819,https://ca.milesplit.com/meets/252901-sdl-center-meet-1-2016/results/470819/formatted/,1,Vacaville Christian Academy (SJ),https://ca.milesplit.com/teams/17824-vacaville-christian-academy-sj,15,1+2+3+4+5,8:10 1-5 Split | 27:06 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,1,Otay Ranch (SD),https://ca.milesplit.com/teams/12176-otay-ranch-sd,62,3+6+7+20+26  (48+57),1:04 1-5 Split | 16:40 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,2,Olympian (SD),https://ca.milesplit.com/teams/17458-olympian-sd,121,5+15+17+40+44  (74+78),1:25 1-5 Split | 17:09 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,3,San Pasqual (SD),https://ca.milesplit.com/teams/17649-san-pasqual-sd,136,1+9+11+16+99  (104),2:56 1-5 Split | 17:04 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,4,Valley Center (SD),https://ca.milesplit.com/teams/17829-valley-center-sd,168,13+14+18+43+80  (92),1:41 1-5 Split | 17:26 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,5,Grossmont (SD),https://ca.milesplit.com/teams/17087-grossmont-sd,179,23+31+38+41+46  (62),0:35 1-5 Split | 17:35 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,6,West Hills (SD),https://ca.milesplit.com/teams/17881-west-hills-sd,188,21+30+34+36+67  (73+82),1:07 1-5 Split | 17:38 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,7,El Capitan (SD),https://ca.milesplit.com/teams/16976-el-capitan-sd,207,4+35+37+56+75  (76+100),2:13 1-5 Split | 17:37 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,8,Santana (SD),https://ca.milesplit.com/teams/17970-santana-sd,220,27+33+39+52+69  (86+101),0:57 1-5 Split | 17:47 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,9,San Diego High School (SD),https://ca.milesplit.com/teams/18399-san-diego-high-school-sd,251,22+29+42+77+81  (97+175),1:23 1-5 Split | 17:54 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,10,Rancho Buena Vista (SD),https://ca.milesplit.com/teams/14629-rancho-buena-vista-sd,254,2+12+28+91+121  (133+148),3:32 1-5 Split | 17:46 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,11,Chula Vista (SD),https://ca.milesplit.com/teams/16871-chula-vista-sd,256,25+49+55+59+68  (72+89),1:04 1-5 Split | 17:58 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,12,Francis Parker (SD),https://ca.milesplit.com/teams/17502-francis-parker-sd,263,32+45+58+63+65  (122+136),0:45 1-5 Split | 18:00 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,13,Point Loma (SD),https://ca.milesplit.com/teams/17535-point-loma-sd,283,10+19+70+88+96  (156),2:14 1-5 Split | 17:59 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,14,San Ysidro (SD),https://ca.milesplit.com/teams/17652-san-ysidro-sd,325,24+47+66+90+98  (124+128),1:43 1-5 Split | 18:14 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,15,Southwest - San Diego (SD),https://ca.milesplit.com/teams/17728-southwest-san-diego-sd,380,8+71+83+106+112  (113+115),2:56 1-5 Split | 18:25 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,16,St. Augustine (SD),https://ca.milesplit.com/teams/17732-st-augustine-sd,384,54+61+64+94+111  (116+125),1:14 1-5 Split | 18:33 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,17,Granite Hills (SD),https://ca.milesplit.com/teams/17080-granite-hills-sd,457,60+85+87+108+117  (132+152),1:19 1-5 Split | 18:53 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,18,Mission Bay (SD),https://ca.milesplit.com/teams/16159-mission-bay-sd,486,51+95+103+118+119  (137+154),1:37 1-5 Split | 19:01 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,19,Sweetwater (SD),https://ca.milesplit.com/teams/17771-sweetwater-sd,505,50+102+110+120+123  (131+157),1:44 1-5 Split | 19:07 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,20,Mater Dei Catholic (SD),https://ca.milesplit.com/teams/14682-mater-dei-catholic-sd,539,53+79+126+139+142  (143),2:28 1-5 Split | 19:25 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,21,Oceanside (SD),https://ca.milesplit.com/teams/17455-oceanside-sd,571,84+93+107+138+149  (153),2:02 1-5 Split | 19:34 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,22,Clairemont (SD),https://ca.milesplit.com/teams/16874-clairemont-sd,604,105+109+114+130+146  (160+172),1:31 1-5 Split | 19:42 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,23,Mar Vista (SD),https://ca.milesplit.com/teams/17292-mar-vista-sd,734,135+140+141+155+163  (167),1:50 1-5 Split | 20:48 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,24,Hilltop (SD),https://ca.milesplit.com/teams/17128-hilltop-sd,764,129+145+151+169+170  (179),2:57 1-5 Split | 21:26 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,25,O'Farrell Community (SD),https://ca.milesplit.com/teams/39368-ofarrell-community-sd,771,134+144+162+165+166  (173+174),2:21 1-5 Split | 21:31 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,26,Santa Fe Christian (SD),https://ca.milesplit.com/teams/17662-santa-fe-christian-sd,789,147+158+159+161+164  (168+171),1:31 1-5 Split | 21:26 Avg
472306,https://ca.milesplit.com/meets/248249-south-bay-invitational-2016/results/472306/formatted/,27,Castle Park (SD),https://ca.milesplit.com/teams/16838-castle-park-sd,808,127+150+176+177+178,4:57 1-5 Split | 22:51 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,1,Bear Creek (SJ),https://ca.milesplit.com/teams/16724-bear-creek-sj,38,2+5+6+12+13  (14+15),2:11 1-5 Split | 18:13 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,2,Stagg (SJ),https://ca.milesplit.com/teams/17755-stagg-sj,61,3+8+11+16+23  (31+32),3:02 1-5 Split | 18:44 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,3,Franklin (SJ),https://ca.milesplit.com/teams/17035-franklin-sj,66,1+7+18+19+21  (24+33),2:59 1-5 Split | 18:42 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,4,McNair (SJ),https://ca.milesplit.com/teams/17324-mcnair-sj,78,9+10+17+20+22  (26+27),1:32 1-5 Split | 19:11 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,5,Chavez (Cesar) (SJ),https://ca.milesplit.com/teams/16132-chavez-cesar-sj,116,4+25+28+29+30  (34+35),3:23 1-5 Split | 20:45 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,1,Bear Creek (SJ),https://ca.milesplit.com/teams/16724-bear-creek-sj,26,2+3+6+7+8  (9+14),1:47 1-5 Split | 23:17 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,2,McNair (SJ),https://ca.milesplit.com/teams/17324-mcnair-sj,42,1+4+10+11+16  (18),8:23 1-5 Split | 25:14 Avg
485618,https://ca.milesplit.com/meets/256069-sjaa-center-meet-3-2016/results/485618/formatted/,3,Edison (SJ),https://ca.milesplit.com/teams/16969-edison-sj,62,5+12+13+15+17,7:55 1-5 Split | 27:03 Avg
